CustomerID,Gender,Age,AnnualIncome,SpendingScore
2224,Male,29,24813,9
2225,Female,18,22525,23
2226,Male,33,25977,28
2227,Female,49,149133,80
2228,Male,58,124215,100
2229,Male,29,47291,23
2230,Male,62,102751,60
2231,Female,46,67762,49
2232,Male,49,145781,95
2233,Female,33,50276,25
2234,Male,30,26942,24
2235,Male,23,32854,28
2236,Female,60,141398,70
2237,Female,26,50801,43
2238,Male,21,28844,8
2239,Male,49,79530,41
2240,Male,23,29247,22
2241,Female,18,26943,29
2242,Male,24,38077,25
2243,Male,20,28820,23
2244,Female,32,143413,53
2245,Female,18,30112,16
2246,Female,31,72782,40
2247,Male,38,126640,94
2248,Male,48,66691,52
2249,Female,31,99685,87
2250,Male,26,78427,38
2251,Male,20,35175,25
2252,Male,43,110352,93
2253,Female,62,101108,83
2254,Female,35,48598,38
2255,Female,32,136479,95
2256,Female,20,26842,9
2257,Female,22,20489,29
2258,Female,61,91425,56
2259,Male,34,51122,30
2260,Male,36,77782,42
2261,Female,32,25871,13
2262,Male,45,68969,28
2263,Female,32,143997,73
2264,Female,44,66806,28
2265,Female,44,73585,40
2266,Female,34,33539,19
2267,Male,33,85593,97
2268,Female,39,81041,56
2269,Male,43,50368,45
2270,Male,32,32721,26
2271,Female,39,70531,54
2272,Male,23,22812,28
2273,Female,31,68384,45
2274,Female,28,30396,24
2275,Female,21,35604,13
2276,Male,22,37861,20
2277,Male,50,107979,86
2278,Female,33,129844,73
2279,Male,26,53986,33
2280,Male,47,135433,66
2281,Female,20,24644,13
2282,Male,32,29775,18
2283,Male,41,114006,53
2284,Male,49,62414,39
2285,Female,31,31445,20
2286,Female,57,101061,72
2287,Male,24,38379,7
2288,Female,25,60743,29
2289,Female,28,36365,8
2290,Female,48,74124,20
2291,Male,21,34723,6
2292,Male,56,104596,94
2293,Male,43,129487,72
2294,Female,18,38901,16
2295,Male,27,29894,21
2296,Female,59,145422,76
2297,Female,42,63082,47
2298,Female,32,25761,18
2299,Female,23,38112,22
2300,Female,46,58679,47
2301,Male,35,93005,56
2302,Female,56,82153,56
2303,Male,58,93068,82
2304,Male,56,117998,63
2305,Male,37,76148,27
2306,Female,36,48155,49
2307,Male,30,131879,73
2308,Female,47,117172,92
2309,Male,46,67178,35
2310,Male,25,42141,21
2311,Female,48,74010,58
2312,Male,43,51168,47
2313,Female,42,131296,89
2314,Female,31,38935,9
2315,Male,55,102769,70
2316,Male,28,55136,28
2317,Male,46,131381,85
2318,Male,27,53353,25
2319,Male,45,40756,57
2320,Female,20,37815,23
2321,Female,32,24277,25
2322,Male,25,27855,14
2323,Female,54,112145,99
2324,Male,47,86782,55
2325,Female,36,83033,57
2326,Female,36,96080,59
2327,Female,27,51837,24
2328,Female,37,53629,26
2329,Male,20,33557,20
2330,Female,30,33759,15
2331,Male,27,25891,5
2332,Female,37,84122,71
2333,Male,42,79321,20
2334,Male,37,113357,62
2335,Male,63,83019,82
2336,Male,21,31956,11
2337,Male,32,49080,25
2338,Male,40,57935,32
2339,Female,45,76142,38
2340,Female,57,144985,82
2341,Female,23,28195,11
2342,Female,43,46743,57
2343,Female,33,26744,18
2344,Female,48,79081,37
2345,Male,54,94097,77
2346,Male,53,126257,90
2347,Female,26,50960,52
2348,Female,48,133714,88
2349,Female,28,41962,31
2350,Male,36,52184,35
2351,Female,29,32178,9
2352,Male,28,20315,27
2353,Female,43,123105,79
2354,Female,20,38403,17
2355,Male,63,107810,63
2356,Female,34,116444,86
2357,Male,50,137043,70
2358,Male,33,21627,20
2359,Female,28,67606,27
2360,Female,28,39707,23
2361,Male,18,38887,14
2362,Male,59,80609,68
2363,Male,42,42425,53
2364,Male,27,41066,50
2365,Female,33,59726,40
2366,Female,42,45227,40
2367,Female,55,86169,69
2368,Male,36,47956,59
2369,Male,19,27340,5
2370,Male,31,30579,12
2371,Male,29,26263,22
2372,Male,46,86880,100
2373,Female,27,21572,7
2374,Male,33,64874,30
2375,Female,37,140384,58
2376,Female,31,39140,25
2377,Male,63,96039,83
2378,Female,61,142642,67
2379,Female,44,143269,55
2380,Male,36,45426,55
2381,Female,34,106986,54
2382,Male,18,26962,26
2383,Male,31,65235,51
2384,Female,43,53674,53
2385,Male,45,69754,29
2386,Female,29,27169,17
2387,Female,42,147300,99
2388,Male,26,22249,18
2389,Female,36,120258,59
2390,Female,25,23611,5
2391,Female,18,28741,20
2392,Male,28,57404,55
2393,Female,31,68277,29
2394,Male,62,136472,71
2395,Male,36,57864,26
2396,Female,57,130137,62
2397,Female,23,33195,24
2398,Male,63,144699,77
2399,Male,45,86536,57
2400,Female,19,21741,23
2401,Female,35,22157,8
2402,Male,30,33256,17
2403,Male,33,28790,11
2404,Female,27,31391,27
2405,Female,36,80407,61
2406,Female,45,120019,60
2407,Female,40,89103,61
2408,Female,25,49295,50
2409,Male,30,41364,36
2410,Male,29,20318,20
2411,Male,40,56220,27
2412,Male,27,38588,12
2413,Female,21,23077,14
2414,Female,48,72156,42
2415,Female,46,143765,73
2416,Female,27,31554,27
2417,Male,37,143485,67
2418,Male,25,33445,26
2419,Female,25,72625,35
2420,Male,48,53520,25
2421,Female,33,47073,60
2422,Female,46,102931,93
2423,Female,43,65626,46
2424,Female,26,52489,57
2425,Female,57,96116,100
2426,Male,48,125481,57
2427,Female,39,49642,29
2428,Female,49,101313,81
2429,Male,18,29657,19
2430,Female,21,29273,6
2431,Male,38,40333,42
2432,Female,22,28238,16
2433,Female,35,100321,95
2434,Male,31,26446,23
2435,Female,26,54343,50
2436,Male,31,32656,17
2437,Male,44,59793,39
2438,Male,50,137123,87
2439,Female,46,106149,58
2440,Male,49,106151,69
2441,Male,45,77136,49
2442,Female,28,68632,28
2443,Female,62,121059,93
2444,Female,38,63212,49
2445,Male,25,70230,55
2446,Female,49,45795,28
2447,Male,34,39016,16
2448,Female,33,118449,98
2449,Female,18,33203,19
2450,Male,19,22774,13
2451,Female,28,78950,38
2452,Male,33,123425,57
2453,Female,63,106878,59
2454,Female,22,27325,14
2455,Male,61,80845,89
2456,Male,18,22200,9
2457,Male,45,92696,63
2458,Female,41,41615,48
2459,Female,27,23991,17
2460,Female,35,27698,13
2461,Male,57,96147,59
2462,Male,25,24642,10
2463,Male,34,71487,38
2464,Female,53,144613,92
2465,Female,47,65285,26
2466,Female,29,67841,21
2467,Male,43,47872,44
2468,Female,32,119683,91
2469,Female,22,31623,19
2470,Male,30,40597,42
2471,Male,37,74410,52
2472,Female,29,24961,25
2473,Female,33,49177,39
2474,Male,30,35851,20
2475,Male,63,146450,66
2476,Female,52,122477,87
2477,Male,18,21472,28
2478,Female,21,23163,20
2479,Male,49,55173,35
2480,Male,31,32585,7
2481,Male,37,112831,52
2482,Male,44,64531,60
2483,Female,21,30523,27
2484,Male,45,48730,56
2485,Female,33,28273,19
2486,Male,23,26592,18
2487,Male,18,39074,25
2488,Female,22,21089,5
2489,Female,42,77243,24
2490,Male,33,37306,11
2491,Female,62,142093,72
2492,Female,34,98071,78
2493,Male,34,129298,86
2494,Male,27,36949,8
2495,Female,26,55110,58
2496,Female,27,27340,13
2497,Female,34,126911,60
2498,Female,25,37511,21
2499,Female,42,43712,27
2500,Female,26,41964,41
2501,Male,35,53140,23
2502,Male,28,37926,29
2503,Male,20,36172,30
2504,Male,38,44637,58
2505,Male,38,142753,67
2506,Male,33,21166,21
2507,Female,57,125908,80
2508,Male,19,20702,5
2509,Female,31,129727,85
2510,Male,30,32685,27
2511,Male,42,67972,28
2512,Female,44,47732,43
2513,Male,31,31243,6
2514,Female,18,23014,12
2515,Male,30,86000,96
2516,Female,19,22510,9
2517,Female,19,29260,15
2518,Female,48,112013,58
2519,Male,46,48020,24
2520,Female,31,75628,51
2521,Female,27,34533,16
2522,Female,63,112008,67
2523,Female,36,145987,53
2524,Male,33,71864,25
2525,Male,25,37071,14
2526,Male,22,32202,6
2527,Male,59,137708,57
2528,Female,33,42212,37
2529,Female,26,45537,37
2530,Female,37,41235,44
2531,Male,24,27354,17
2532,Female,64,136503,53
2533,Female,29,37745,5
2534,Female,31,78729,21
2535,Male,57,136895,100
2536,Female,30,38130,28
2537,Female,57,140752,86
2538,Male,32,32494,28
2539,Female,26,20497,30
2540,Female,35,28189,14
2541,Female,32,131721,89
2542,Male,46,57612,36
2543,Male,28,30056,13
2544,Male,25,70325,48
2545,Male,36,42425,50
2546,Female,43,43839,25
2547,Male,34,121160,78
2548,Male,33,58097,51
2549,Male,22,25717,24
2550,Female,19,23750,10
2551,Male,32,121593,85
2552,Female,26,28488,5
2553,Male,45,85863,72
2554,Male,32,36611,8
2555,Female,28,26686,23
2556,Female,34,134521,91
2557,Female,25,49376,40
2558,Female,45,66747,43
2559,Male,30,42041,43
2560,Male,43,49834,21
2561,Female,50,107719,82
2562,Male,19,32413,26
2563,Female,27,45140,34
2564,Female,63,95891,53
2565,Female,63,148740,78
2566,Male,43,52781,38
2567,Male,50,55930,43
2568,Male,48,60631,27
2569,Female,36,66864,25
2570,Female,34,146275,73
2571,Female,58,110192,100
2572,Male,22,38656,22
2573,Female,46,78322,28
2574,Male,35,62385,27
2575,Female,41,67592,29
2576,Male,41,105965,79
2577,Female,31,23958,13
2578,Female,38,93237,52
2579,Female,20,25470,9
2580,Male,29,63223,45
2581,Female,37,118455,71
2582,Female,32,94125,54
2583,Female,45,66796,48
2584,Male,47,71267,28
2585,Male,35,146764,59
2586,Female,59,128480,74
2587,Female,41,51581,57
2588,Female,27,27610,20
2589,Female,34,38485,21
2590,Male,37,61155,40
2591,Female,24,21374,18
2592,Female,36,121204,72
2593,Female,27,23884,13
2594,Female,30,54656,38
2595,Female,44,93909,92
2596,Male,24,23144,22
2597,Male,19,39608,22
2598,Male,18,36002,16
2599,Male,38,77431,48
2600,Female,28,59329,27
2601,Male,33,72325,25
2602,Male,36,47632,25
2603,Female,50,89745,60
2604,Male,45,69718,52
2605,Male,32,121262,77
2606,Male,50,148327,62
2607,Female,45,81044,58
2608,Male,26,26411,20
2609,Female,48,52262,51
2610,Male,20,26506,21
2611,Male,20,34231,20
2612,Female,32,103345,76
2613,Female,45,129845,90
2614,Female,46,74764,31
2615,Female,33,29572,20
2616,Female,64,126809,80
2617,Female,21,27173,29
2618,Female,35,69305,35
2619,Male,32,25773,15
2620,Female,47,66089,28
2621,Male,38,79390,35
2622,Female,41,57558,33
2623,Female,28,38424,13
2624,Female,50,65649,48
2625,Female,26,57085,37
2626,Male,51,108697,90
2627,Male,38,69336,34
2628,Female,37,107027,89
2629,Male,35,39823,5
2630,Female,49,45914,41
2631,Male,33,88318,83
2632,Female,31,75092,30
2633,Female,48,110059,60
2634,Male,31,67092,55
2635,Male,18,21182,29
2636,Male,61,132158,52
2637,Male,25,59756,34
2638,Female,21,28927,30
2639,Female,38,132527,97
2640,Female,20,22507,21
2641,Male,35,20483,24
2642,Female,30,39273,11
2643,Female,41,67862,21
2644,Female,31,70074,26
2645,Female,54,141787,68
2646,Female,31,27282,22
2647,Male,47,58639,54
2648,Female,40,41128,45
2649,Male,58,94195,64
2650,Female,39,55211,43
2651,Male,49,94280,71
2652,Male,36,90962,85
2653,Male,25,36050,7
2654,Male,41,71032,56
2655,Female,26,36168,18
2656,Female,39,124285,52
2657,Male,30,133285,67
2658,Female,64,144058,81
2659,Female,50,110898,79
2660,Male,36,90673,77
2661,Male,49,48341,20
2662,Female,40,95922,62
2663,Male,31,21279,20
2664,Female,61,148758,58
2665,Female,34,40606,27
2666,Female,41,57767,40
2667,Male,39,101750,68
2668,Female,63,128660,88
2669,Male,31,70335,41
2670,Female,33,37182,5
2671,Male,29,51745,50
2672,Male,24,30218,11
2673,Male,51,140108,56
2674,Female,40,141432,54
2675,Male,52,109626,90
2676,Female,27,28997,18
2677,Male,33,66428,55
2678,Male,22,39419,8
2679,Male,33,51686,56
2680,Female,30,37115,15
2681,Male,43,142050,60
2682,Male,20,27092,30
2683,Female,33,25400,5
2684,Female,22,21710,21
2685,Male,35,70912,39
2686,Female,30,38354,17
2687,Female,52,142190,69
2688,Female,43,90249,60
2689,Female,57,98728,85
2690,Female,46,56419,27
2691,Female,41,125636,51
2692,Male,48,62674,47
2693,Male,54,105032,73
2694,Female,42,81398,78
2695,Female,30,105544,87
2696,Male,36,46167,36
2697,Female,32,115786,91
2698,Female,55,142748,52
2699,Female,43,43750,21
2700,Female,61,139569,61
2701,Male,32,93616,73
2702,Male,41,100079,58
2703,Male,26,47826,48
2704,Male,42,46388,37
2705,Female,51,82185,93
2706,Male,53,102179,83
2707,Male,56,132844,92
2708,Female,34,26322,9
2709,Female,32,25655,6
2710,Male,62,106041,76
2711,Female,49,80422,67
2712,Male,32,31188,23
2713,Male,35,140687,57
2714,Male,23,22831,15
2715,Female,24,20342,25
2716,Female,48,45326,35
2717,Male,38,105046,69
2718,Male,30,58813,37
2719,Male,56,121358,64
2720,Female,30,53056,38
2721,Female,46,137619,55
2722,Female,36,77925,42
2723,Female,32,102344,87
2724,Female,24,37627,27
2725,Female,31,58919,41
2726,Male,24,36818,13
2727,Male,26,57094,27
2728,Female,39,49162,57
2729,Male,37,76947,57
2730,Male,45,46855,42
2731,Female,33,33808,15
2732,Female,41,93134,72
2733,Male,35,35297,10
2734,Female,43,69913,56
2735,Female,60,132341,65
2736,Female,51,128918,80
2737,Male,32,42629,52
2738,Female,49,67911,37
2739,Male,40,83742,82
2740,Male,47,79115,53
2741,Female,38,98290,92
2742,Male,27,22962,30
2743,Female,37,70062,30
2744,Female,24,24832,10
2745,Male,30,45267,35
2746,Male,48,45909,35
2747,Male,30,129054,80
2748,Female,40,46547,55
2749,Female,60,107851,92
2750,Female,49,55908,26
2751,Female,22,30431,17
2752,Male,44,67826,45
2753,Male,46,72001,57
2754,Male,23,39940,29
2755,Male,35,63742,52
2756,Male,34,132190,91
2757,Male,24,36382,6
2758,Female,27,68534,41
2759,Female,57,103576,59
2760,Male,46,65350,50
2761,Female,30,67638,30
2762,Male,36,147809,79
2763,Male,45,46645,45
2764,Female,22,30453,23
2765,Female,30,139597,81
2766,Female,34,43572,47
2767,Female,58,95198,82
2768,Male,42,61958,43
2769,Female,35,33895,29
2770,Female,39,90486,50
2771,Female,42,113795,82
2772,Male,39,43181,38
2773,Male,32,36043,16
2774,Female,46,128404,77
2775,Female,31,118816,84
2776,Male,29,29608,18
2777,Male,34,61275,60
2778,Male,52,94638,96
2779,Male,45,131932,61
2780,Male,38,92395,96
2781,Female,57,144677,67
2782,Female,48,55997,53
2783,Male,28,22507,16
2784,Male,21,39967,17
2785,Male,38,59790,45
2786,Male,20,28416,18
2787,Male,26,38707,14
2788,Female,53,86400,86
2789,Male,26,34317,28
2790,Female,46,72870,22
2791,Female,26,29336,5
2792,Male,31,20613,26
2793,Female,39,57501,58
2794,Female,25,27252,5
2795,Female,27,22088,28
2796,Female,51,135150,84
2797,Female,25,76546,41
2798,Female,39,62699,29
2799,Male,43,145401,84
2800,Male,46,131126,75
2801,Female,61,90303,85
2802,Female,34,26801,16
2803,Male,39,60665,49
2804,Female,23,39167,24
2805,Male,56,136561,98
2806,Male,48,76466,51
2807,Male,29,75231,44
2808,Male,24,32967,11
2809,Female,41,117925,60
2810,Male,52,133545,98
2811,Female,33,79272,40
2812,Female,50,93846,82
2813,Female,33,33237,29
2814,Female,30,69455,31
2815,Female,42,40218,41
2816,Female,36,102579,74
2817,Male,31,66889,60
2818,Male,38,109385,89
2819,Male,31,133578,70
2820,Male,33,38655,26
2821,Female,48,41488,58
2822,Female,42,147021,60
2823,Male,30,55683,50
2824,Male,34,48693,24
2825,Male,32,38926,19
2826,Male,45,138150,100
2827,Female,45,72782,27
2828,Male,32,28023,28
2829,Female,31,21059,21
2830,Female,50,44611,46
2831,Male,64,95857,95
2832,Female,48,71510,23
2833,Female,36,42615,45
2834,Female,28,48130,29
2835,Female,40,94651,73
2836,Female,39,124542,65
2837,Male,21,28667,15
2838,Female,49,72215,35
2839,Female,47,59352,48
2840,Male,43,56903,37
2841,Male,34,24850,14
2842,Female,29,32152,27
2843,Female,43,50374,60
2844,Male,46,68826,38
2845,Female,39,96849,88
2846,Male,45,56862,34
2847,Male,27,39111,9
2848,Female,48,63865,52
2849,Female,36,51167,29
2850,Male,54,129068,81
2851,Female,41,143183,80
2852,Female,28,22121,12
2853,Male,22,27350,13
2854,Female,52,105813,81
2855,Male,63,81599,64
2856,Male,37,42152,60
2857,Male,27,73254,37
2858,Male,34,34635,12
2859,Male,47,51972,35
2860,Female,41,139777,52
2861,Male,35,116369,97
2862,Female,38,88345,83
2863,Female,25,26806,12
2864,Female,42,46440,23
2865,Male,42,89575,80
2866,Male,40,45464,32
2867,Male,61,108179,69
2868,Female,37,136328,96
2869,Female,59,105532,50
2870,Male,33,79410,51
2871,Female,40,73245,52
2872,Male,46,119274,84
2873,Female,46,58041,55
2874,Male,37,137677,98
2875,Female,35,40427,52
2876,Female,30,50690,24
2877,Female,36,119929,78
2878,Male,42,103941,99
2879,Female,27,26986,21
2880,Female,40,74760,26
2881,Male,39,107563,70
2882,Male,23,32983,10
2883,Female,40,73847,58
2884,Female,44,115308,66
2885,Female,29,64300,39
2886,Female,50,126390,78
2887,Male,37,76915,46
2888,Male,38,43624,42
2889,Male,25,57970,32
2890,Male,48,113545,73
2891,Female,50,68016,44
2892,Female,43,106142,89
2893,Male,27,47001,35
2894,Female,48,71436,57
2895,Female,33,32781,12
2896,Male,33,129154,56
2897,Female,47,124917,84
2898,Male,28,58627,50
2899,Female,50,89697,99
2900,Male,27,24928,23
2901,Female,58,91535,65
2902,Female,65,114172,83
2903,Male,38,82864,99
2904,Female,53,121151,99
2905,Female,41,108155,70
2906,Male,29,35099,15
2907,Male,46,113951,88
2908,Female,31,23905,18
2909,Female,41,43147,23
2910,Female,31,38537,6
2911,Female,48,144488,86
2912,Male,34,88796,86
2913,Male,64,94723,60
2914,Male,42,141400,98
2915,Female,47,136485,79
2916,Male,51,99949,54
2917,Female,59,124539,83
2918,Female,27,33155,5
2919,Female,25,20279,15
2920,Female,25,28482,23
2921,Female,42,139998,99
2922,Male,42,100002,99
2923,Male,23,30108,8
2924,Female,38,85171,84
2925,Male,28,30730,12
2926,Female,23,29926,18
2927,Male,29,27118,5
2928,Female,37,48068,21
2929,Female,54,107339,53
2930,Female,31,66160,33
2931,Male,35,96338,61
2932,Female,21,26869,20
2933,Male,56,121534,62
2934,Female,29,36610,20
2935,Male,59,94679,51
2936,Female,37,67526,26
2937,Female,27,60314,47
2938,Male,30,22767,20
2939,Male,26,61185,29
2940,Male,18,38500,9
2941,Male,19,35394,6
2942,Female,53,118415,89
2943,Male,23,33737,10
2944,Male,53,103804,57
2945,Female,24,36303,14
2946,Female,46,128913,89
2947,Female,28,20846,5
2948,Female,31,24729,6
2949,Male,40,148839,60
2950,Female,25,31425,7
2951,Female,33,23683,19
2952,Male,38,137726,88
2953,Male,40,71211,36
2954,Male,36,75388,59
2955,Male,48,72296,56
2956,Male,34,27186,9
2957,Female,21,22693,27
2958,Female,32,46896,34
2959,Female,28,29866,27
2960,Female,63,148146,86
2961,Male,31,30746,16
2962,Male,54,84485,90
2963,Male,18,25969,9
2964,Male,30,25304,15
2965,Male,60,143016,72
2966,Female,58,133170,63
2967,Male,64,114446,78
2968,Female,62,116609,71
2969,Female,28,28365,30
2970,Female,36,139810,92
2971,Female,34,114454,100
2972,Male,42,41665,28
2973,Female,21,34989,8
2974,Female,27,31390,19
2975,Female,62,90874,61
2976,Male,39,105543,93
2977,Male,29,26510,21
2978,Female,63,149541,53
2979,Female,63,110202,60
2980,Male,23,23281,25
2981,Female,64,99929,89
2982,Female,19,29123,17
2983,Female,38,74193,50
2984,Male,48,48920,39
2985,Female,35,28235,26
2986,Female,20,39463,6
2987,Male,33,24711,10
2988,Female,45,50449,46
2989,Male,45,105345,72
2990,Male,22,29051,17
2991,Male,43,99902,78
2992,Male,50,116106,50
2993,Female,63,120784,56
2994,Female,27,34361,8
2995,Male,28,22306,13
2996,Female,28,56741,60
2997,Female,30,78337,51
2998,Female,21,37132,7
2999,Male,31,36204,18
3000,Female,47,93787,96
3001,Female,35,73280,46
3002,Female,25,45445,26
3003,Female,33,39194,12
3004,Female,36,114832,99
3005,Female,63,129259,92
3006,Male,21,39715,23
3007,Male,37,92440,98
3008,Female,46,78018,58
3009,Female,36,42612,48
3010,Female,32,148519,75
3011,Male,43,83360,86
3012,Female,21,30779,14
3013,Female,26,34962,16
3014,Male,33,56298,48
3015,Female,47,70028,60
3016,Female,35,26860,29
3017,Male,52,132601,99
3018,Male,35,45824,42
3019,Female,28,60043,25
3020,Female,45,72584,31
3021,Female,33,28673,16
3022,Male,49,63688,30
3023,Female,28,41043,32
3024,Male,65,118824,84
3025,Male,31,44976,25
3026,Female,46,133036,59
3027,Female,55,126373,58
3028,Male,20,29630,15
3029,Male,32,42672,55
3030,Male,31,115885,81
3031,Female,45,108701,64
3032,Female,39,108307,50
3033,Female,33,20680,19
3034,Female,56,105197,61
3035,Female,46,130738,95
3036,Male,36,68266,43
3037,Male,36,75413,24
3038,Male,50,56180,54
3039,Female,33,36628,22
3040,Female,25,39794,28
3041,Male,59,109355,67
3042,Female,40,68696,57
3043,Female,18,25614,22
3044,Male,52,87542,80
3045,Female,20,31613,28
3046,Female,31,113031,95
3047,Female,37,48739,33
3048,Female,47,75284,39
3049,Male,34,38673,18
3050,Male,30,121216,89
3051,Male,37,126969,99
3052,Male,63,88339,76
3053,Male,45,105509,88
3054,Male,33,20966,28
3055,Female,28,45839,45
3056,Male,47,64988,50
3057,Female,28,51992,39
3058,Male,26,34102,20
3059,Male,30,28536,11
3060,Male,35,45345,48
3061,Male,31,113786,88
3062,Male,53,87752,56
3063,Female,18,37338,5
3064,Female,25,60071,56
3065,Female,24,25648,25
3066,Male,24,37537,16
3067,Male,53,100273,86
3068,Female,41,51632,29
3069,Male,35,21270,30
3070,Male,28,59099,42
3071,Female,40,147959,56
3072,Female,22,39775,24
3073,Male,37,75912,48
3074,Female,51,88580,65
3075,Female,33,27846,11
3076,Male,19,31741,20
3077,Female,50,91921,83
3078,Male,48,106336,70
3079,Female,34,52978,60
3080,Female,37,68517,25
3081,Female,21,36096,15
3082,Female,49,130961,81
3083,Male,63,87224,52
3084,Female,35,30063,10
3085,Male,64,86285,51
3086,Male,31,65224,42
3087,Male,62,136859,83
3088,Male,32,128604,63
3089,Male,32,52170,40
3090,Male,61,106687,63
3091,Male,24,32500,27
3092,Male,32,40310,41
3093,Male,36,54966,45
3094,Female,25,24642,24
3095,Female,47,77390,60
3096,Male,31,28933,27
3097,Male,37,67108,37
3098,Female,44,56608,20
3099,Male,22,34717,26
3100,Female,21,23748,10
3101,Male,35,26008,15
3102,Female,55,113619,68
3103,Male,33,77362,26
3104,Female,27,53246,55
3105,Female,34,24165,6
3106,Male,28,47165,34
3107,Male,27,52089,24
3108,Female,39,64307,29
3109,Male,62,85380,99
3110,Male,19,30417,23
3111,Female,26,31185,10
3112,Female,45,53149,23
3113,Male,34,50033,52
3114,Female,24,26028,15
3115,Female,20,34435,12
3116,Female,39,101115,85
3117,Male,20,23649,18
3118,Male,50,102271,73
3119,Female,25,23401,5
3120,Male,19,38438,17
3121,Male,35,21153,7
3122,Female,54,142446,68
3123,Female,46,55575,51
3124,Female,40,69817,29
3125,Female,44,127203,59
3126,Male,54,102852,66
3127,Male,38,41372,39
3128,Male,31,35071,27
3129,Male,45,48193,42
3130,Female,38,67599,49
3131,Female,39,65456,43
3132,Male,29,66141,53
3133,Male,24,27109,23
3134,Female,59,127633,85
3135,Male,31,60112,45
3136,Female,42,47120,48
3137,Male,33,134017,62
3138,Female,30,76155,44
3139,Male,18,34515,27
3140,Female,46,77184,31
3141,Male,55,100428,86
3142,Male,28,33477,19
3143,Male,61,97112,70
3144,Male,34,92722,55
3145,Female,28,21728,7
3146,Male,48,53304,29
3147,Female,36,44326,59
3148,Male,60,138538,71
3149,Male,28,59873,55
3150,Female,31,25349,8
3151,Female,35,38404,25
3152,Male,45,116861,57
3153,Male,49,46361,22
3154,Male,37,70986,50
3155,Male,29,39207,19
3156,Female,40,41301,56
3157,Male,36,45571,24
3158,Male,30,29833,9
3159,Male,50,105838,68
3160,Male,50,79505,51
3161,Female,40,134753,73
3162,Male,26,36823,21
3163,Male,30,60877,23
3164,Female,46,120191,78
3165,Male,33,42651,49
3166,Male,26,76128,28
3167,Male,49,82518,74
3168,Female,37,64904,22
3169,Female,51,129170,73
3170,Female,29,62421,42
3171,Female,61,105284,68
3172,Female,20,34741,30
3173,Male,31,94879,58
3174,Male,23,22438,16
3175,Male,25,38740,29
3176,Female,18,20316,28
3177,Female,39,89225,87
3178,Male,36,123371,89
3179,Male,24,24545,28
3180,Female,20,23004,5
3181,Male,43,110549,53
3182,Male,45,60998,53
3183,Male,47,52930,51
3184,Male,48,58878,57
3185,Male,41,52119,20
3186,Male,26,26478,9
3187,Male,34,96254,62
3188,Female,30,54923,45
3189,Female,62,134038,90
3190,Male,26,33976,16
3191,Male,46,80915,68
3192,Female,20,22019,20
3193,Female,57,87917,55
3194,Female,28,22891,23
3195,Female,46,88634,96
3196,Female,48,63469,50
3197,Female,49,59676,51
3198,Male,44,104941,87
3199,Female,31,31563,19
3200,Female,39,66426,49
3201,Male,30,24655,18
3202,Male,30,30378,25
3203,Male,25,63967,47
3204,Male,23,39429,11
3205,Female,33,32821,9
3206,Female,25,52960,51
3207,Male,35,29945,13
3208,Female,33,35942,18
3209,Male,19,35969,16
3210,Female,33,30593,24
3211,Male,34,27705,20
3212,Male,25,72145,39
3213,Female,46,60356,59
3214,Female,38,95970,83
3215,Female,50,64468,28
3216,Female,34,142065,51
3217,Female,32,67328,33
3218,Female,50,110597,90
3219,Female,35,76372,56
3220,Male,38,105477,70
3221,Female,45,111066,81
3222,Female,34,30271,8
3223,Female,20,30539,21
3224,Male,48,79491,37
3225,Female,49,65531,32
3226,Male,53,98754,99
3227,Male,32,56160,60
3228,Male,44,63341,50
3229,Male,40,60973,40
3230,Male,37,104667,68
3231,Female,63,105551,82
3232,Male,31,32321,27
3233,Female,31,57104,29
3234,Female,31,20944,7
3235,Female,39,49674,60
3236,Female,58,100575,98
3237,Male,32,28963,13
3238,Male,48,139419,60
3239,Female,28,41111,23
3240,Female,53,142534,59
3241,Female,65,129155,51
3242,Female,55,122452,61
3243,Male,48,84526,70
3244,Male,38,87321,81
3245,Male,22,24584,8
3246,Female,35,110803,98
3247,Female,27,62161,46
3248,Male,30,36136,22
3249,Male,55,134572,94
3250,Male,43,91727,78
3251,Male,25,28544,12
3252,Male,33,83175,91
3253,Male,26,42778,34
3254,Female,34,24511,15
3255,Female,25,65939,52
3256,Male,46,41540,46
3257,Male,19,26557,11
3258,Male,30,144417,72
3259,Female,62,128249,60
3260,Female,35,24989,5
3261,Female,36,76455,52
3262,Male,26,26605,15
3263,Female,37,57061,27
3264,Female,39,41888,58
3265,Female,21,26056,6
3266,Female,24,26736,29
3267,Female,49,108094,73
3268,Male,26,27530,11
3269,Female,31,40810,31
3270,Female,30,36370,28
3271,Female,44,65608,30
3272,Male,44,76754,38
3273,Male,18,23514,5
3274,Female,18,28986,14
3275,Male,30,77231,26
3276,Female,45,54110,32
3277,Female,34,128866,67
3278,Male,49,82935,99
3279,Female,22,29897,13
3280,Male,18,23942,20
3281,Male,20,23689,28
3282,Female,47,77996,55
3283,Female,47,41478,56
3284,Female,24,25023,7
3285,Female,31,129469,52
3286,Male,38,70520,31
3287,Female,34,85771,99
3288,Female,60,116905,62
3289,Female,24,28911,12
3290,Female,31,21445,22
3291,Male,27,21549,16
3292,Male,59,128142,80
3293,Male,48,64331,55
3294,Female,38,62727,31
3295,Male,36,70637,38
3296,Female,64,144816,76
3297,Male,44,45665,36
